,year,quarter,cresRec,divBruta,data,qntAcoes,cotacao,pl,pvp,pebit,pfco,psr,pAtivos,pCapGiro,pAtivCLiq,divYeld,evebit,valordaFirma,valordeMercado,fci,dbPl,vpa,margBruta,capex,margLiq,capexLL,giroAtivos,fcf,caixaLivre,fcl,payout,lpa,margEbit,roic,ebitAtivo,fco,dpa,liqCorrent,divBrPatrim,capexFco,fct,ativoCirculante,fciLL,capexDetails,roe,roa,dlpl,payoutDetails,ebit,lucroLiquido,receitaLiquida,ticker
10,2017.0,3.0,0.0,0.0,09/30/2017 00:00:00,108862624.0,17.04,17.81377,0.0,10.181448,-7.778803999999999,4.9737215,0.0,0.0,0.0,0.0641431957,0.0,0.0,1855019140.0,95833000.0,0.0,0.0,0.52112,119834000.0,0.0,1.15076733,0.0,-653540000.0,0.0,319236000.0,0.0,0.956563354,0.48850828399999996,0.0,0.0,-238471000.0,1.093,0.0,0.0,-0.5025097,0.0,0.0,-0.9202854,0.0,0.0,0.0,0.0,0.0,182196000.0,104134000.0,372964000.0,ABCB4
11,2017.0,2.0,0.515116,0.0,06/30/2017 00:00:00,108862624.0,15.66,15.911933900000001,0.0,13.7793,-2.76865578,1.85546553,0.0,0.0,0.0,0.10478927199999999,0.0,0.0,1704788740.0000002,23672000.0,0.0,0.0,0.14651069,42853000.0,0.0,0.3999757470000001,0.0,-487483000.0,0.0,-151935000.00000003,0.0,0.984167,0.13465601200000002,0.0,0.0,-615746000.0,1.641,0.0,0.0,-0.06959525500000001,0.0,0.0,-0.220946625,0.0,0.0,0.0,0.0,0.0,123721000.0,107139000.0,918793000.0,ABCB4
12,2017.0,1.0,0.0672316551,0.0,03/31/2017 00:00:00,108862624.0,17.47,19.635847100000003,0.0,11.5524988,-3.08553314,4.346891,0.0,0.0,0.0,0.06222095,0.0,0.0,1901830000.0,136725000.0,0.0,0.0,0.39370536799999994,134235000.00000003,0.0,1.38593769,0.0,-545808000.0,0.0,-207287000.0,0.0,0.8896993000000001,0.376272827,0.0,0.0,-616370000.0,1.087,0.0,0.0,-0.217783153,0.0,0.0,-1.41164625,0.0,0.0,0.0,0.0,0.0,164625000.00000003,96855000.0,437515000.0,ABCB4
13,2016.0,4.0,0.16429068100000002,0.0,12/31/2016 00:00:00,108862624.0,12.45,3.460006,0.0689566061,9.857517,-0.35048088400000005,0.988598347,0.05318044,-1.662506,-0.6414008999999999,0.08730923380000001,-16.784406699999998,-2307738370.0,1355339650.0,-36720000.0,0.0,27.503664,-0.23382113899999998,12215000.0,0.0,0.0311833061,0.053793776800000005,-3572402000.0,0.0,-257964000.0,0.0,3.59825969,0.100288771,0.0,0.005394911999999999,-3867086000.0,1.087,0.0124671273,0.0,-0.00315870927,0.0,10291999.999999998,0.09374139,0.0,0.13082838100000002,0.015370043000000003,0.0,0.0,137493000.0,391716000.0,1370971000.0,ABCB4
14,2016.0,3.0,0.0,459361000.0,09/30/2016 00:00:00,108862624.0,12.06,0.0,45.7116127,0.0,0.0,0.0,0.055779676900000005,0.4524254,-0.4069921,0.08383115000000001,0.0,16826196000.0,1312883200.0,0.0,0.0,26.008071899999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.01100361,1.19945252,0.16224344100000002,0.0,0.0,17451098100.0,0.0,0.0,0.0,0.0,-1.6615099999999998,0.0,0.0,0.0,0.0,ABCB4
15,2016.0,2.0,-0.285635054,736585000.0,06/30/2016 00:00:00,108862624.0,11.68,12.2148352,42.8076439,5.576382,2.34151983,4.447087000000001,0.055969327699999995,0.41868364799999996,-0.377998382,0.120976895,69.67233,15886545900.0,1271515520.0,13617000.0,0.0,24.699201600000002,1.23641145,27935000.0,0.0,0.268358052,0.0125856167,-194345000.0,0.0,723758000.0,0.0,0.9562143,0.7974859999999999,0.0,0.0100368531,543030000.0,1.41301012,1.2233237,0.27394359999999995,0.05144283,0.0,16635741200.0,-0.130811945,0.0,0.03871438,0.004582078000000001,-1.72861624,0.0,228018000.0,104096000.0,285921000.0,ABCB4
16,2016.0,1.0,0.06807956,540681000.0,03/31/2016 00:00:00,108862624.0,10.99,13.125763899999999,46.19663,5.58835745,1.19084263,3.38009143,0.0526673645,0.470550776,-0.31980890000000006,0.07870884,78.7012,16848983000.0,1196400260.0,29901000.0,0.0,24.1576385,0.941492558,28792000.0,0.0,0.3158784,0.0155816395,2038212000.0,0.0,-1063446000.0,0.0,0.8372845999999999,0.6048452,0.0,0.009424481,1004667000.0,0.865010142,1.18455243,0.205592766,0.0286582522,0.0,16319412199.999996,-0.32804527899999997,0.0,0.034659206899999996,0.0040125180000000005,-1.47046876,0.0,214088000.0,91149000.0,353955000.0,ABCB4
17,2015.0,4.0,0.10111060000000001,0.0,12/31/2015 00:00:00,108862624.0,7.37,2.0648644,0.045401018099999996,19.06784,-1.28418684,1.21316767,0.0337973535,-0.9017884,-0.307239264,0.117369086,-56.1535149,-2362771460.0,802317600.0,-8878000.0,0.0,24.1953831,1.224961,102453000.0,0.0,0.2636756,0.0278587639,-604456000.0,0.0,-11433000.0,0.0,3.5692415200000003,0.0636237562,0.0,0.00177247927,-624767000.0,0.865010142,0.049954242999999995,0.0,-0.163985938,0.0,46781000.0,0.0228486434,0.0,0.14751745800000002,0.016367832199999998,0.0,0.0,42077000.0,388557000.0,661341000.0,ABCB4
18,2015.0,3.0,0.0,333869000.0,09/30/2015 00:00:00,108862624.0,7.86,0.0,34.6729965,0.0,0.0,0.0,0.0323104933,0.282490373,-0.218369246,0.09351229,0.0,18146297900.0,855660200.0,0.0,0.0,22.421047199999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7350066,1.17745,0.136785924,0.0,0.0,20098525200.0,0.0,0.0,0.0,0.0,-2.61897421,0.0,0.0,0.0,0.0,ABCB4
19,2015.0,2.0,0.09742676,555637000.0,06/30/2015 00:00:00,108862624.0,9.87,11.9252186,44.2297821,7.39486647,2.54975438,2.684541,0.04657349,0.39857175899999997,-0.304682255,0.107498132,111.07871999999999,16139738100.0,1074474110.0,-3813000.0,0.0,21.4509068,0.5074442,8905000.0,0.0,0.09883353,0.0173487719,156818000.0,0.0,268398000.0,0.0,0.8276578000000001,0.363027632,0.0,0.006298084000000001,421403000.0,1.06100655,1.18606353,0.237939581,0.0211317912,0.0,17184473100.0,0.0423191749,0.0,0.038583815099999995,0.003905462,-2.17973137,0.0,145300000.0,90101000.0,400245000.0,ABCB4
20,2015.0,1.0,0.41535550000000004,454001000.0,03/31/2015 00:00:00,108862624.0,9.71,13.1712179,47.9934654,34.530777,4.951546,0.896459043,0.04573163,0.4369589390000001,-0.30003815899999997,0.06786818,531.0933,16257827800.0,1057056060.0,28690000.0,0.0,20.906127899999998,-0.07126683,28302000.0,0.0,0.3526509,0.05101363,-1592947999.9999998,0.0,1777737999.9999995,0.0,0.737213552,0.025961162500000003,0.0,0.0013243730599999998,213480000.0,0.659,1.16263843,0.19948229999999997,0.13257448400000002,0.0,17293338600.0,-0.3574855,0.0,0.035263035400000003,0.0034720881400000002,-2.26795864,0.0,30612000.0,80254999.99999999,1179146000.0,ABCB4
21,2014.0,4.0,0.3594144,0.0,12/31/2014 00:00:00,108862624.0,11.08,3.67318821,0.07605219,4.85676861,-0.7424584,0.864451,0.061375983099999996,-6.6042369999999995,-1.1216867,0.0594765358,-5.30115128,-1316562180.0,1206197890.0,5212000.0,0.0,20.987634699999997,0.059243165,41798000.0,0.0,0.127285853,0.07099996,-2165107000.0,0.0,535295000.0,0.0,3.016453,0.17798893200000002,0.0,0.0126372054,-1624600000.0,0.659,0.22481080899999997,0.0,-0.02572818,0.0,52967000.00000001,-0.0158719048,0.0,0.143725246,0.0167091843,0.0,0.0,248354000.0,328379000.0,1395334000.0,ABCB4
22,2014.0,3.0,0.0,378478000.0,09/30/2014 00:00:00,108862624.0,11.13,0.0,49.3018,0.0,0.0,0.0,0.0630999953,0.917816,-0.33874118299999995,0.0565139279,0.0,15059414000.0,1211641000.0,0.0,0.0,19.545202300000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.629,1.10863006,0.17787776900000002,0.0,0.0,13472708600.0,0.0,0.0,0.0,0.0,-1.32692361,0.0,0.0,0.0,0.0,ABCB4
23,2014.0,2.0,0.0,254137000.0,06/30/2014 00:00:00,108862624.0,10.85,0.0,42.3795166,0.0,0.0,0.0,0.06482489,1.46299171,-0.35882309999999995,0.05797235,0.0,15088127000.0,1181159420.0,0.0,0.0,18.6602154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.629,1.066932,0.12510436800000002,0.0,0.0,12869740000.0,0.0,0.0,0.0,0.0,-0.984737635,0.0,0.0,0.0,0.0,ABCB4
24,2014.0,1.0,0.118234381,246934000.0,03/31/2014 00:00:00,108862624.0,10.09,15.5348673,36.3139343,9.024853,-1.85427117,3.38375354,0.0597396679,0.8673833000000001,-0.34982043500000004,0.05943003,117.210274,14265779999.999996,1098423940.0,990000.0,0.0,18.2463913,0.4924541710000001,5200000.0,0.0,0.07354293,0.0176548529,-1230108000.0,0.0,636743000.0,0.0,0.6495066999999999,0.374937236,0.0,0.00661946135,-592375000.0,0.599649,1.10584867,0.12431545599999999,-0.008778223,0.0,13230279999.999998,-0.014001442099999999,0.0,0.0355964452,0.00384552148,-1.488134,0.0,121711000.0,70707000.0,324617000.0,ABCB4
25,2013.0,4.0,0.516767561,0.0,12/31/2013 00:00:00,108862624.0,9.78,4.011335,0.08486388,5.24290371,-0.5008990999999999,0.7467750999999999,0.06753889,67.43581,-1.39388037,0.0928066447,-2.8157951800000003,-571803500.0,1064676480.0,-5046000.0,0.0,18.131456399999998,0.100215405,18609000.0,0.0,0.07011231,0.0904407352,-2437393000.0,0.0,316908000.0,0.0,2.438091,0.14243540000000002,0.0,0.0128819617,-2125531000.0,0.907649,1.0970608,0.0,-0.008754989000000001,0.0,178449000.0,0.0190115925,0.0,0.134467468,0.01683701,0.0,0.0,203070000.0,265417000.0,1425699000.0,ABCB4
26,2013.0,3.0,0.0,209192000.0,09/30/2013 00:00:00,108862624.0,10.06,0.0,36.474872600000005,0.0,0.0,0.0,0.06372359,0.957638264,-0.33207425500000004,0.0601042733,0.0,13924423700.0,1095158000.0,0.0,0.0,17.129156100000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.604649,1.1054033,0.112183832,0.0,0.0,11993388000.0,0.0,0.0,0.0,0.0,-1.20814645,0.0,0.0,0.0,0.0,ABCB4
27,2013.0,2.0,0.0,404647000.0,06/30/2013 00:00:00,108862624.0,10.16,0.0,44.62015,0.0,0.0,0.0,0.06754832,0.9140461,-0.33197954300000004,0.09199301,0.0,13466524700.0,1106044290.0,0.0,0.0,16.481313699999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.934649,1.12084317,0.22553072899999999,0.0,0.0,11223469100.0,0.0,0.0,0.0,0.0,-0.997663,0.0,0.0,0.0,0.0,ABCB4
28,2013.0,1.0,0.072970055,366301000.0,03/31/2013 00:00:00,108862624.0,12.31,22.3137836,51.4670448,12.763333300000001,-1.81500614,5.225576,0.09594512,0.789084435,-0.5666905,0.05182778,113.24585,11890361300.0,1340099000.0,1174000.0,0.0,16.1353359,0.531561732,3961000.0,0.0,0.06595401000000001,0.01836068,-302202000.0,0.0,-437316000.00000006,0.0,0.5516769,0.409420937,0.0,0.00751724653,-738344000.0,0.638,1.209106,0.208536118,-0.005364708,0.0,9819994000.0,-0.0195480958,0.0,0.03419061,0.004299814,-0.7219964,0.0,104996000.0,60057000.0,256450000.0,ABCB4
29,2012.0,4.0,0.6807703380000001,0.0,12/31/2012 00:00:00,108862624.0,10.65,4.8123517,0.117919929,5.2958419999999995,-15.79202,1.00447917,0.09102026369999999,69.9057541,-1.64911461,0.030985916,0.0,0.0,1159387000.0,4139000.0,0.0,15.941935500000001,0.27074109999999996,9481000.0,0.0,0.039353475000000006,0.09061438,-1094294000.0,0.0,1016739000.0,0.0,2.21305513,0.18967317,0.0,0.017187116699999998,-73416000.0,0.33,1.21354258,0.0,-0.129140779,0.0,94251000.0,-0.017180047900000002,0.0,0.138819724,0.0189138837,0.0,0.0,218924000.0,240919000.00000003,1154217000.0,ABCB4
30,2012.0,3.0,0.0,0.0,09/30/2012 00:00:00,108862624.0,9.12,18.0140648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07017544,0.0,0.0,992827136.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.506271064,0.0,0.0,0.0,0.0,0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55114000.0,0.0,ABCB4
31,2012.0,2.0,0.0,0.0,06/30/2012 00:00:00,108862624.0,6.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06666667,0.0,0.0,751152100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ABCB4
32,2012.0,1.0,0.2337574,0.0,03/31/2012 00:00:00,108862624.0,9.59,18.35559,0.0,11.2530727,-1.475143,3.3036800000000004,0.0,0.0,0.0,0.06256517,0.0,0.0,1043992580.0,1845000.0,0.0,0.0,0.380308777,3600000.0,0.0,0.06329559,0.0,-921315000.0,0.0,211747000.0,0.0,0.5224566460000001,0.293580234,0.0,0.0,-707723000.0,0.6000000000000001,0.0,0.0,-0.0050867360000000006,0.0,0.0,-0.03243899,0.0,0.0,0.0,0.0,0.0,92774000.0,56876000.0,316009000.0,ABCB4
33,2011.0,4.0,0.568376839,585659000.0,12/31/2011 00:00:00,108862624.0,8.9,5.415173,0.122652546,6.00228834,43.7219,1.51198566,0.09323392,-50.881073,-1.602242,0.06741573000000001,3.61917114,584199360.0,968877400.0,4746000.0,0.0,14.142742199999999,0.360015154,31312000.000000004,0.0,0.175006568,0.06166323,433908000.0,0.0,-416494000.0,0.0,1.64353013,0.251901537,0.0,0.0155330626,22160000.000000004,0.6000000000000001,0.7957042459999999,0.38039290000000003,1.41299641,0.0,74166000.0,-0.02652597,0.0,0.116210148,0.017217163,-0.31039297600000004,0.0,161418000.00000003,178919000.0,640798000.0,ABCB4
34,2011.0,3.0,0.8583509330000001,579226000.0,09/30/2011 00:00:00,108862624.0,6.66,12.387661900000001,37.1884,8.485682,-3.02039671,1.74470675,0.0623259954,0.8016048000000001,-0.423757851,0.10810811099999999,110.39461499999999,9432226000.0,725025100.0,2092000.0,0.0,13.4128036,0.201803848,3755000.0,0.0,0.06415733,0.0357229076,-753214000.0,0.0,511079000.0,0.0,0.5376316999999999,0.20560596899999997,0.0,0.007344843,-240043000.0,0.72,1.119992,0.396688581,-0.01564303,0.0,8442197000.0,-0.0357435755,0.0,0.04008347,0.005031295999999999,-0.593576133,0.0,85441000.0,58528000.0,415557000.0,ABCB4
35,2011.0,2.0,0.0,639170000.0,06/30/2011 00:00:00,108862624.0,8.24,14.894612300000002,47.982242600000006,0.0,0.0,0.0,0.08758229000000001,1.05154157,-0.5544044379999999,0.08495145,0.0,8435467259.999998,897028032.0,0.0,0.0,13.0829477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5532201529999999,0.0,0.0,0.0,0.0,0.7000000000000001,1.13480473,0.44877845,0.0,0.0,7181175000.0,0.0,0.0,0.04228559,0.005880132000000001,-0.4364202999999999,0.0,0.0,60225000.0,0.0,ABCB4
36,2011.0,1.0,0.226563781,0.0,03/31/2011 00:00:00,108862624.0,8.62,16.55603,1.92059267,11.380564699999999,12.7085028,3.6851572999999997,0.09570282,0.0,0.0,0.07888631,0.0,0.0,938395840.0,2275000.0,0.0,12.716403,0.547725856,2305000.0,0.0,0.040666900000000006,0.0259698071,-6842000.0,0.0,78407000.0,0.0,0.5206561679999999,0.323811471,0.0,0.008409320999999999,73840000.0,0.68,0.0,0.0,0.0312161427,0.0,15532000.0,-0.040137615099999996,0.0,0.04094367,0.00578054134,0.0,0.0,82456000.0,56680000.0,254642000.0,ABCB4
37,2010.0,4.0,0.0,481559000.0,12/31/2010 00:00:00,108862624.0,10.09,6.990052700000001,0.147030443,21.8344135,-3.02189851,2.68843317,0.112702534,-91.54295,-2.2255439999999997,0.0535183363,15.1430788,761802900.0,1098423940.0,-80134000.0,0.0,12.7298145,0.07579288,11289000.0,0.0,0.07183994,0.04192127,-261615000.00000003,0.0,-21739000.0,0.0,1.44347978,0.123128243,0.0,0.00516169239,-363488000.0,0.54,0.8540107610000001,0.347495049,-0.0310574211,0.0,70192000.0,0.5099497000000001,0.0,0.113393627,0.0161232725,-0.30221295400000003,0.0,50307000.00000001,157141000.00000003,408574000.00000006,ABCB4
38,2010.0,3.0,0.0,0.0,09/30/2010 00:00:00,108862624.0,11.62,24.747798899999996,0.0,14.698345199999999,5.323983,5.656946,0.0,0.0,0.0,0.05593804,0.0,0.0,1264983680.0,2050000.0,0.0,0.0,0.4938153,4361000.0,0.0,0.08531742,0.0,81557000.0,0.0,153994000.0,0.0,0.469536722,0.3848696,0.0,0.0,237601000.0,0.65,0.0,0.0,0.0183543,0.0,0.0,-0.0401056446,0.0,0.0,0.0,0.0,0.0,86063000.00000001,51115000.00000001,223616000.0,ABCB4
39,2010.0,2.0,0.0,0.0,06/30/2010 00:00:00,108862624.0,8.23,17.85807,0.0,10.58142,-1.81257474,3.56312013,0.0,0.0,0.0,0.07776428,0.0,0.0,895939400.0,81354000.0,0.0,0.0,0.394757569,3465000.0,0.0,0.06906517599999999,0.0,-770426000.0,0.0,194781000.0,0.0,0.46085605,0.33673363900000003,0.0,0.0,-494291000.00000006,0.64,0.0,0.0,-0.007010041000000001,0.0,0.0,-1.62156665,0.0,0.0,0.0,0.0,0.0,84671000.0,50170000.0,251448000.0,ABCB4
40,2010.0,1.0,0.0,0.0,03/31/2010 00:00:00,108862624.0,9.1,21.1072979,0.0,15.729845000000001,-1.3180424,4.77177858,0.0,0.0,0.0,0.07032967,0.0,0.0,990649856.0,1048000.0,0.0,0.0,0.505804241,2434000.0,0.0,0.05186006,0.0,-586566000.0,0.0,-166089000.00000003,0.0,0.43113052799999996,0.3033583,0.0,0.0,-751607000.0,0.64,0.0,0.0,-0.00323839462,0.0,0.0,-0.022329228000000003,0.0,0.0,0.0,0.0,0.0,62979000.0,46934000.00000001,207606000.0,ABCB4
41,2009.0,4.0,0.0,0.0,12/31/2009 00:00:00,108862624.0,7.91,0.0,0.14693521,0.0,0.0,0.0,0.116638757,35.3970222,35.3970222,0.06447535,0.0,368285376.0,861103360.0,0.0,0.0,11.5355663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,2.04336071,0.0,0.0,0.0,47643000.00000001,0.0,0.0,0.0,0.0,-0.411002785,0.0,0.0,0.0,0.0,ABCB4
42,2008.0,4.0,0.0,242588000.00000003,12/31/2008 00:00:00,108862624.0,3.21,0.0,62.69268420000001,0.0,0.0,0.0,0.04667031,-0.0613612533,-0.0588542372,0.155763239,0.0,5436818000.0,349449024.0,0.0,0.0,10.7139435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0108381556,0.20798938,0.0,0.0,62399000.00000001,0.0,0.0,0.0,0.0,-0.574422061,0.0,0.0,0.0,0.0,ABCB4
43,2019.0,4.0,0.0532641932,3062804000.0,12/31/2019 00:00:00,15735117800.0,19.16,71.45921,4.819439,56.67741779999999,31.29107,19.012971899999997,2.96320176,115.506836,-26.066923100000004,0.025605427099999998,61.80434,328756560000.0,301484868000.0,1912654000.0,0.0,3.97556639,0.597685158,2084790000.0,0.266067475,0.494145751,0.15585157300000002,10347983900.0,-0.45334532899999996,-3116272000.0,1.81188571,0.268124968,0.3354594,0.0,0.052281875199999994,9634853000.0,0.4906,1.10435808,0.04896099,0.21638006,0.0,27621136400.0,-0.45334532899999996,0.0,0.0674432144,0.0414670333,-0.141511917,0.0,5319312000.0,4218978000.0,15856797700.0,ABEV3
44,2019.0,3.0,0.06753825000000001,4090158000.0,09/30/2019 00:00:00,15735117800.0,19.25,116.304245,4.51946354,96.7050552,85.2717,25.3311462,2.95584369,42.294624299999995,-46.96257,0.0166233759,103.22525,323323658000.0,302901035000.0,1648444000.0,0.0,4.259355,0.562645555,1670791000.0,0.2178007,0.64153,0.116688117,1274410000.0,-0.6329494000000001,821372000.0,0.06282788519999999,0.16551417100000002,0.2619423,0.0,0.0305655561,3552187000.0,0.32,1.32788122,0.061027593899999996,0.4703556,0.0,29004025900.0,-0.6329494000000001,0.0,0.0388589762,0.0254147537,-0.163247138,0.0,3132215000.0,2604384999.9999995,11957652500.0,ABEV3
